ｷﾀ━━━ヽ(ﾟ∀ﾟ)ﾉ━( ﾟ∀)ﾉ━(　　ﾟ)ﾉ━ヽ(　　)ﾉ━ヽ(ﾟ　　)━ヽ(∀ﾟ )ﾉ━ヽ(ﾟ∀ﾟ)ﾉ ━━━!!!!	happy, spinning
(´∀｀)	Great, dude, happy, laughing, smiling
(*´∀｀*)ノ~☆	blush, happy, smiling
（　´∀｀）	Curious #6, happy, smiling
|ハ｀∀´ﾉ	anger, happy, smiling, wall
ヽ（´∀｀）ノ	Come and hug me, pls, happy, hug, smiling
(σ´∀｀)σ	happy, pointing, smiling
σ(*´∀｀*)	blush, happy, laughing, smiling
(☛´∀｀*)☛	Maybe there, happy, laughing, pointing, smiling
☚(*´∀｀☚)	Maybe here, happy, pointing, smiling
σ(´∀｀●)	happy, smiling
（　´∀｀）σ)Д`)	happy, smiling
(　´∀｀)σ)∀`)	happy, pointing
(　´∀｀)σ)Д｀)	happy, pointing, smiling
(　´∀｀)σ)_ಠ)	happy, pointing, smiling
+･.゜。(´∀｀)。゜.･+	happy, smiling, sparkles
ｷﾀ━━━━｡ﾟ+.ヽ(´∀`*)ﾉ ﾟ+.ﾟ━━━━!!	happy, smiling, sparkles
｡：ﾟﾟ(´∀｀)･｡	Oh, god, that was so funny, happy, laughing, smiling, sparkles
☆*ﾟ ゜ﾟ*(´∀｀)*ﾟ ゜ﾟ*☆	Stop making me laugh, happy, smiling, sparkles
*｡.｡･*♥(´∀｀)ε｀*)♥*｡.｡･*	Kiss me more, happy, heart, kiss, smiling, sparkles
｡･ﾟ･(´∀`*)ﾟ･･｡ｳﾞｧﾉヽﾉヽﾉヽﾉヽﾉヽﾉヽﾉヽ	crying, happy, smiling, sparkles
(●´∀｀●)ﾌﾞﾊﾊﾊ!	happy, laughing, smiling
ꉂ (´∀｀)ʱªʱªʱª	happy, laughing, smiling
（＾－＾）	happy
（＾－＾＠）	happy
（＊　＾－＾）人（＾－＾　＊）	Best Friends, yas, happy
（＊＾－＾＊）	happy
（⋆＾－＾⋆）	Happy Day #9, happy
（✿＾－＾)	Kawaii face #86, flower, happy
（＾－＾✿）	flower, flower girl, happy
（＾O＾）	happy
＼（＾０＾）ノ	Happy Day, happy
ヾ（＾ヮ＾)ﾉ	YAS YAS, happy, smiling
（＾³＾）～♪	My music, happy, music
ಸ‿ಸ	Good, no, flirty, happy, smiling
͡ಸ‿ಸ	happy, smiling
ಸ‿‿ಸ	happy, smiling
ಸωಸ	happy
ಸ∀ಸ	happy, smiling
ಸ ͜ʖ ಸ	happy, lenny
(ಸ ‿ ಸ)	happy, smiling
( ͡ಸ ‿ ಸ )	happy, smiling
(ಸ◞౪◟ಸ)	happy
ಇ(ಸ‿ಸ)ಇ	happy, smiling
೭(ಸ ‿ ಸ)೨	happy, smiling
(ง ಸ‿ ಸ)ง	fight, happy, smiling
(ಽ ͡ಸ ͜ʖ ಸ)ಽ	happy, lenny
Σ(ಸ‿ಸ)	happy, smiling
ヽ༼ಸ‿ಸ༽ﾉ	donger, happy, smiling
(☞ ͡ಸ‿ಸ)☞	He did it, happy, pointing, smiling
( ಸ‿ಸ)	happy, smiling
( ͡ಸ‿ಸ)━☆ﾟ.*･｡ﾟ	happy, smiling, sparkles, wand
( ⸝⸝•ᴗ•⸝⸝ )੭⁾⁾	blush, happy, smiling
(๑ت๑)	happy, smiling
(﹡֦ơ ﻌ ơ֦﹡)	happy
(⸝⸝ᵕᴗᵕ⸝⸝)	blush, happy, smiling
( *´°`)	happy
(„ᵕᴗᵕ„)	Everythings good, happy, smiling, uwu
(ㅅ´ ˘ `)	Happy guy #9, happy
{•••♥˚₊*(ˊo̶̶̷̤ .̫ o̴̶̷̤ˋ)*₊˚	happy, heart
♡(灬´ㅂ`灬)	happy, heart
(ᵕ ᵕ⁎)	happy
( ´﹀` )	happy
(　ˆ̑‵̮ˆ̑　)	happy
（⸝⸝⸝ ̑ ̑⸝⸝⸝ ）	blush, happy
( *ˊᵕˋ)	happy, smiling
(ㆁᴗㆁ✿)	I am not using makeup, cute, flower, happy, smiling
(ᅌᴗᅌ* )	Left Thing Cute, happy, smiling
(๑╹っ╹๑)	blush, happy
(^///^)	blush, happy
°˖✧◝(⁰▿⁰)◜✧˖°	Fuul Star Hand, happy, joy, smiling
(ﾉ≧ڡ≦) Teehee~!	Teehee, happy, yummy
(•　ω　•)	happy
(๑•　ω•)	happy
(•ω　•๑)	happy
(๑•д　•)Huh－？	Huh, happy
(灬╹ω╹灬)	Cute Person, happy
　(◍•ᴗ•◍)	happy, smiling
(✿´ ꒳ ` )	Flower Smug, flower, happy
╰(*´︶`*)╯	I Feel Amazing #9, blush, happy, joy, smiling
(。・ω・。)	happy
( ´◕㉨◕）	happy
✲ﾟ｡.(✿╹◡╹)ﾉ☆.｡₀:*ﾟ✲ﾟ*:₀｡	Sparkling Magic, flower, happy, smiling, sparkles
ヾ(❀╹◡╹)ﾉﾞ	flower, happy, smiling
(ㅇㅅㅇ)	happy
(*⁰▿⁰*)	blush, happy, smiling
✿*,(*´◕ω◕`*)+✿.*	blush, flower, happy, sparkles
(●‿●✿)	flower, happy, smiling
≧◠◡◠≦	happy, smiling
(＝ω＝.)	What the heck ?!, happy
(・ω<) ﾃﾍﾍﾟﾛ	happy
(♥ó㉨ò)ﾉ♡	Puppy, dog, happy, heart
(✽ ﾟдﾟ ✽)	Flower Eyes, flower, happy
(✾♛‿♛)ノ*♡*	Crown Eyes, flower, happy, heart, smiling
ヽ(๑◠ܫ◠๑)ﾉ	blush, happy
(ﾉ￫ܫ￩)ﾉ	Success Puppy, dog, happy
ヽ(◕ܫ◕ヽ)	Left Innocent, happy
(✿◕㉨◕)	flower, happy
(◔ᴥ◔)	Innocent, happy
(꒪▿꒪)	Glow Eyes, happy, smiling
（*＾ワ＾*）	Cheerful kid, happy, smiling
(*＾წ＾*)	Thrilled, blush, happy
(*꧆▽꧆*)	Brilliant, blush, happy, smiling
(((o(*ﾟ▽ﾟ*)o)))	Excited 1, blush, happy, smiling
(๑꧆◡꧆๑)	Baffled chap, blush, happy, smiling
（*＾＾*)	Bummed out, happy
₍꒢  ̣̮꒢₎	happy
ヾ(＠^∇^＠)ノ	Cheerful, happy, smiling
o((*^▽^*))o	Circle Hand #1, blush, happy, smiling
ヾ(＠⌒ー⌒＠)ノ	farewell, greetings, happy, itadakimasu, salute_wave, smiling
(＝⌒▽⌒＝)	Tired Sleep Head, happy, smiling
(≡^∇^≡)	Side Mark, happy, smiling
ヾ(＾-＾)ノ	Nodding, happy, hello, salute_wave
(❁´◡`❁)	Flower Cheeks, flower, happy, smiling
˙˚ʚ(´◡`)ɞ˚˙	Cute smile #3, angel, happy, smiling
♡ლ(´͈◡ુ`͈ლ)	blush, happy, heart, smiling
(❛◡˂̵ ̑̑✧)	happy, smiling
⌒°ʚ(ෆ❛ั ᴗ ❛ัʃƪ)ɞ♡°⌒	angel, happy, heart, smiling
˙˚ଘo(∗  ❛ั ᵕ ❛ั )੭່˙	happy, smiling
(｡≍ฺ‿≍)⚟ʜᴇʜ♥	happy, heart, smiling
❀ܓ(｡◠ ꇴ ◠｡ )	flower, happy
(⃔ •͈ ꒡ •͈ )⃕↝	blush, happy
(⭒  ์ ⲳ ์ )	happy
(❛⺲❛⭑)	happy
⛦◜▿◝	happy, smiling
(♡´𓋰`♡)	happy, heart
(⭑•͈ 𓎟 •͈ )	blush, happy
(⭑￫ 𓎟 ￩ ⭑)	happy
(⭒•͈ 𓎺 •͈ )	blush, happy
(｡𓎆 𓎺 𓎆)	happy
(✩ ์ ᴗ ์✩)	happy, smiling
(✩❛ั 𓎟 ❛ั✩)	happy
(ෆ˙ᵕ˙ෆ)♡	Hey my love, happy, heart, smiling
｡*⭒⑅ ˙ྌ˙⑅⭒*｡	happy
(≧∇≦)/	Greet and Laugh, excited, happy, hello, joyful, salute_wave, smiling
٩(*•͈ ꇴ •͈*)و ̑̑❀	blush, flower, happy
♡(˶╹̆ ▿╹̆˵)و✧♡	blush, happy, heart, smiling
ヽ(*⌒∇⌒*)ﾉ	Head Sleep, blush, happy, smiling
ヽ(＾Д＾)ﾉ	Excited #15, happy, smiling
o(≧∇≦o)	Circle Side Hands, excited, happy, smiling
(((＼（＠v＠）／)))	Big Eyes Rare Form, happy, smiling
ヾ(⁍̴̆◡⁍̴̆。)ノ	happy, smiling
(*°∀°)=3	Yes It Sounds Great, happy, infatuated, infatuation, kiss, love, smiling
(♡⸃ ◡ ⸂♡)	happy, heart, smiling
( ✧Д✧) YES!!	happy
(๑˃̵　ᴗ　˂̵)و	Cute smile, happy, smiling
┣¨ｷ(〃ﾟ3ﾟ〃)┣¨ｷ	blush, happy, table_flip
o͡͡͡͡͡͡͡͡͡͡͡͡͡͡╮(｡ᐤヮᐤ｡)╭o͡͡͡͡͡͡͡͡͡͡͡͡͡͡	happy, smiling
✧ ─=≡Σ((( つ•̀ω•́)つ	I'm excited #7, happy, hug
ﾄﾞｷ(˚ᗜ˚*)(*ﾟᗜ˚)ﾄﾞｷ	happy
☆⋆:∞.o(≧▽≦)o.∞:⋆☆	excited, happy, smiling
GO!✺◟( ⑅❛ั ᴗ ❛ั ⑅)◞✺GO!	cheerleader, happy, smiling
（｡>‿‿<｡ ）	happy, smiling
(ﾉ´ヮ´)ﾉ*: ･ﾟ𓇼	happy, smiling
⋆ ˚｡⋆˚⸜(♡ ॑ᗜ ॑♡)⸝ ˚⋆｡˚ ⋆	happy, heart, smiling
〈(⁎￫‿ฺ￩)ノ･:*☆	happy, smiling, sparkles
₍ ..̮ ₎ ❃ ⁽ ˙˙̮ ⁾❃₍ ..̮ ₎ ❃⁽ ˙˙̮ ⁾	happy
(〃 ω 〃)	blush, happy
(´͈  ᵕ `͈ ）	blush, happy, smiling
＊*♡( ⁎ᵕᴗᵕ⁎ ）	happy, heart, smiling
(/ω＼)	Fair #2, ashamed, bashful, happy, scared, shy
ᵉʰᵉʰᵉ(*/∇＼⭒)	happy, smiling
(*°ヮ° *)	happy, smiling
（˶′◡‵˶）	Cute Smile Face, blush, happy, smiling
(ˊ•͈ ◡ •͈ˋ)	blush, happy, smiling
(⑉´•˶˶̫˶ •`⑉)	blush, happy
‧⁺✧(˶´⚰︎`˵)⁺‧	blush, happy
(˶⸃ ⴰ⸃˶)♡	blush, happy, heart
(⭑❛ั 𓏔❛ั )	happy
(⁄ ⁄•⁄ꇴ⁄•⁄ ⁄)⁄	blush, happy
(⁄ ⁄•⁄ω⁄•⁄ ⁄)⁄	Blushing, blush, blushing, happy
(⑉• ༝ •⑉)*:･。	happy, sparkles
(⑉• ﻌ •⑉)	happy
(⺣ﻌ⺣)	happy
(⁙˘꒫˘⁙)	happy
( ͡°⁄ ⁄ ͜⁄ ⁄ʖ⁄ ⁄ ͡°)	Blushing Lenny, blush, happy, lenny
( ͡☉⁄ ⁄ ͜⁄ ͜ʖ̫⁄ ⁄ ͡☉)	Blush Blush Love, blush, happy, lenny
(˵ᵕ̴᷄ ˶̫ ˶ᵕ̴᷅˵)	blush, happy
(˵ᵕ̴᷄ ᗜ ᵕ̴᷅˵)	blush, happy
(ᨀ′ⱚ′ᨀ)	happy
‧⁺( ᵒ̴̶̷̥́ ◡ ᵒ̴̶̷̣̥̀ )⁺‧	I'm the happiest person in this world #10, crying, happy, smiling
(⑉⺥˶˶̫˶⺥⑉)	blush, happy
(*ﾉωﾉ)ᵉᵉᵏ	happy
( ∗ ❛ั ⵯ ❛ั ∗)	happy
(∗´ ᨔ `∗)	happy
✧(⸝⸝⸝ᵒ̴̶̷ ｡ ᵒ̴̶̷⸝⸝⸝)	blush, happy
.+ᵒʰ(つ∀<●)ﾟᵐʸ♪｡	happy, music, smiling
!(ෆ’∀’ෆ)!	happy, smiling
୨୧(̷ ̷〇̷ ̷﹏̷ ̷〇̷ ̷)̷୨୧	happy, sad
ﾄﾞｷ(ﾟ∀ﾟ*)三(*ﾟ∀ﾟ)ﾄﾞｷ	happy
̑̑ෆ(⸝⸝⸝◉⸝ ｡ ⸝◉⸝⸝⸝)	blush, happy
.*♡*｡∞(〃 ω 〃)ﾟ∞｡*♡*.	blush, happy, heart
(〃ꇴ〃)	blush, happy
(//∇/(//∇//(/∇//)	blush, happy
(/∇＼*)…Reaaaally?	happy, smiling
･:*:･(*////∀////*)･:*:･	blush, happy, smiling, sparkles
ᴏʜ ʏᴏᴜ~☆(∗´∀｀)σ)))))*3ﾟ)୨,･´.､	happy, pointing, smiling
(つω･*)o(〃・ω・〃)o	blush, happy
.♡*:・– ̗̀ ( ꈍДꈍ ) ̖́ –・:*♡.	blush, happy, heart
~~(((ᵘ ꒳ ᵘ *)(* ´ᵘ ꒳ ᵘ )))~~	happy
o(´Д｀ ♡ )三(♡ ´Д｀)o	happy, heart, sad
ʸᵃʸ♪o((〃∇〃o))((o〃∇〃))oʸᵃʸ♪	blush, happy, music
(🖒^^)🖒	happy
(＾＾)ｂ OK!	happy, thumbs_up
（´∀`）ｂ	Friendly Thumbs Up, happy, smiling, thumbs up, thumbs_up
( ´ ▽ ` )b	GOOD, happy, smiling, thumbs_up
(🖒^_^)🖒	happy
b(~_^)d	Double Thumbs Up, happy, thumbs up, thumbs_up
(b ~_^)b d(^_^ d)	happy, thumbs_up
(・ω・)b	I'm smiling for you #4, happy, thumbs_up
ヾ( ์ ω ์ )b	happy, thumbs_up
(ዕ дዕ)b	happy, thumbs_up
(ﾟ∇ᵘd)	happy, smiling, thumbs_up
(+｀∀´)b	anger, happy, smiling, thumbs_up
(♡≧ 𓎺 ≦)=ъ ♡	happy, heart
(☆｀• ω •´)ｂ	happy, thumbs_up
d( ͡o ∇ ͡o )b	happy, smiling, thumbs_up
(ʘ ᳕ ʘ)	happy
(b˙◁˙ )b	happy, thumbs_up
✧d(•̀ v•̀ )Great~♪	happy, music, smiling, thumbs_up
d( ᵘ ꒳ ᵘ ✼)	happy, thumbs_up
d(•͈ _•͈ෆ)ᵍ♡♡ᵈ !!	blush, happy, heart, thumbs_up
d(⌒ー⌒)	Thumbs Up #10, happy, thumbs up, thumbs_up
Σｄ(ﾟ∀ﾟ)	Big smile #3, happy, smiling, thumbs_up
Σd( ᵕ꒳ᵕ)ಇ	happy, thumbs_up
✧∑d(ỗ ω ỗ)	Really happy #6, happy, thumbs_up
Σd(ゝ∀･)ﾉ	happy, smiling, thumbs_up
Σd=(･ω-)ﾉ	happy
(‘∇^d)	Big smile #4, happy, smiling, thumbs_up
d(⸝｡⸝◉⸝ω⸝◉⸝｡⸝)b	happy, thumbs_up
★⌒ヽ(╹꒳╹)b	happy, thumbs_up
p（ 。ω ゜）d	happy, thumbs_up
d（ ゜ω 。）p	happy, thumbs_up
∑d(d′ᨔ`∗)	happy, thumbs_up
ヾ(>ꇴ<)b Good! d(>∇<)/	excited, happy, morning_night_evening_message, smiling, thumbs_up
★｡･:*:･ﾟ sᴜᴘʀᴇᴍᴇʟʏ d(*❛ั ᆸ ❛ั *)b ɢᴏᴏᴅ ｡･:*:･ﾟ★	happy, sparkles, thumbs_up
d( ᐖ )人( ᐛ )b	happy, thumbs_up
+.ﾟ(灬´ ͜ʖ｀灬)bﾟ+.ﾟ	happy, lenny, sparkles, thumbs_up
⛧˚○◦˚d（✪ ᳕ ✪）b˚◦○˚⛧	happy, thumbs_up
｡.+*｡(🝦 ω 🝦)bﾟ*.+｡	happy, sparkles, thumbs_up
✩•̩̩͙*˚ｄ(≧𓎟≦)ｂ˚*•̩̩͙✩	crying, happy, thumbs_up
＾－＾）	happy
（＾◡＾）♡	happy, heart, smiling
（＾ワ＾）♡	happy, heart, smiling
୨୧(♡＾▿ ＾)୨୧	happy, heart, smiling
୨୧( ์ ᴗ ์ )୨୧	happy, smiling
(o ╹‿ ╹ o)	happy, smiling
(o ╹ ᴗ ╹ o)	happy, smiling
(o ╹ᵕ ╹ o)	happy, smiling
(。╹‿ ╹ 。)	happy, smiling
(。╹ ᴗ ╹。)	happy, smiling
(o l ‿ l o)	happy, smiling
໒(❛◡ ❛)ʋ	happy, smiling
໒(❛∀ ❛)ʋ	happy, smiling
໒(꧆∀ ꧆)ʋ	happy, smiling
໒(ꆤ ∀ ꆤ )ʋ	happy, smiling
໒(ó ◡ ó)ʋ	happy, smiling
໒(❛ ͜ u ❛)ʋ	happy
⚈ㅂ⚈	happy
˘ㅂ⚈	happy
◡ㅂ⚈	happy
⚈皿⚈	anger, happy
⚈ ⌣ ⚈	happy, smiling
⚈▽⚈	happy, smiling
⚈▿⚈	happy, smiling
(⬤ㅂ⬤)	happy
(●ㅂ●)	happy
(๑╹ڡ╹๑)	Feed Me, blush, eating, happy, tasty, yummy
(･ิω･ิ＊)	happy
:3	cat, curled mouth, cutesy, happy, mischievous, playful
:)	happy, happy face, japanese, smile
:D	Big Smile, big grin, happy, laughing
:v	Pacman Ironic, Sarcastic Face, happy
:>	happy, happy face, smile, smug
>:3	Muahaha cat, cat, devil, devilish, evil, evil cat, happy, lion smile
(◕‿-)	Cute #2, smiling, wink, winking
(◦'ںˉ◦)	smiling, wink, winking
乂⍱‿●乂	Girly Wink, smiling, wink, winking
ﺓ	surprised
⍩	Triangle Face, japanese, smile, surprised
⍥	Big Shock, surprised
ẍ	surprised
ꌇ	surprised
ꌈ	surprised
ꈋ	surprised
ꈌ	surprised
∵⃝	surprised
ꉕ	surprised
=U	Only Nose, surprised
[•ö•]	surprised
:=◑	Eclipse mouth, surprised
(>•o•)>(::)	surprised
<('o'<)	surprised
/(*o*/)	surprised
(;´༎ຶД༎ຶ`)	Sob, anger, crying, surprised, sweat, that awkward moment 8yr olds have a better relationship than you, weeping
(x-x)	dead, surprised
(x_x)	dead, surprised
(*_*)	Yes Please #3, amazed, defeated, lifeless, surprised
(='.'=)	surprised
(-'_'-)	surprised
<(' .' )>	surprised
v( ‘.’ )v	surprised
(~_^)	surprised, wink
(̃⊙.o)	surprised
(⊙.◎)	surprised
☜=(◕_◕)=☞	pointing, surprised
(☉_☉)	Stoned, confused, japanese, surprised
(⊙⊙)(☉_☉)(⊙⊙)	Shocked Group, surprised
(⊙.⊙(☉_☉)⊙.⊙)	surprised
(●,●)	surprised
(◐.̃◐)	Black and white eyes, surprised
( •́ﻩ•̀ )	But Why, surprised
O.o	confused, surprised
o.O	surprised
o_O	U Wot #2, confused, shock, surprise, surprised, yawn
!o◡O!	Happy and surprised face, smiling, surprised
ة_ة	surprised
O﹏o	surprised
○.◎	surprised
◉_◉	Mesmerized #1, surprised
(⊙ > ⊙ )/	surprised
⊙_☉	Surprised face, surprised
⊙﹏⊙	Embarrassed young man, nervous, surprised, worried
⊙.☉	Whaat?, annoyed, surprised
⨀_⨀	surprised
⊙u⊙	surprised
⊙▃⊙	Shocked Face, surprised
@.@	surprised
۞_۞	Oriental, surprised
☼_☼	surprised
❁_❁	Small flowered eyes, flower, surprised
❂.❂	Starry eyes, surprised
▧.▨	Square eyes, surprised
◭,◭	surprised
●_●	Are You For Real, surprised
๑•ิ.•ั๑	Ram #2, surprised
♠_♦	surprised
●.◉	Confused #11, confused, surprised
•ิ.•	Black eyes, surprised
%￭.￭%	surprised
°.°	surprised
ὸ.ό	Child surprised with eyes open, surprised
ૅ.ે	surprised
ô¿ô	surprised
ό,ὸ	surprised
≥⁰,⁰≤	Ears and eyes open, surprised
≧⁰,⁰≦	surprised
⁀⊙﹏☉⁀	Confusing World, confused, surprised
≧☉_☉≦	Scared Cat, cat, surprised
_*.*_	surprised
/˚,˚\\	surprised
/'''\\ (Ⓘ.Ⓘ) /'''\\	surprised
‹’’›(Ͼ˳Ͽ)‹’’›	surprised
(ෆ❛ั◊ ❛ัʃƪ)	surprised
(；゜○゜)ア	Point At, pointing, surprised, sweat
ಸoಸ	surprised
(๑ ⓛ ω ⓛ ๑)	blush, cat, surprised
Ah!(ﾟρﾟ;	surprised
Σ(ﾟДﾟ；)	Afraid #4, surprised, sweat
∑(‘＝’；) ﾊｯ!!	surprised, sweat
Σ(･o･;) ﾊｯ!	surprised, sweat
ﾊｯ∑(ﾟﾛﾟ〃)	blush, surprised
∑(ﾟ∇ﾟ|||)	smiling, surprised
Σ(ﾟ口ﾟ;)//	surprised, sweat
Σ(=o=;)ｷﾞｸ!!	surprised, sweat
ヽ((◎д◎　))ゝ	surprised
(ﾉ>｡☆)ﾉ	surprised
Σ(°Д°υ)	surprised
∑ヾ(￣0￣;ﾉ	surprised
Σヽ(ﾟДﾟ; )ﾉ ｱｯ	surprised, sweat
( ✧Д✧) OMG!!	surprised
(๑•̀ㅁ•́๑)✧	anger, blush, surprised
SRSLY?(ﾟ┏Д┓ﾟ ;)	mustache, surprised, sweat
Σ(°Д°；≡；°д°)	Scared Brothers, surprised
ヽ(illﾟдﾟ)ﾉ	surprised
エェ━Σヾ(･ω･´;)ﾉ━!!!!	surprised, sweat
━(((;ﾟДﾟ)))━!!!	surprised, sweat
(」ﾟﾛﾟ)｣NOOOooooo━	surprised
∑(｀□´/)/ ﾅﾆｨｨｲｲｲ!!	anger, surprised
|||||／(￣ﾛ￣;)＼|||||||	surprised, sweat
( ﾟ-ﾟ)( ﾟﾛﾟ)	surprised
:d	surprised
:u	surprised
:o	excited, shock, surprise, surprised, yawn
☹	White Frowning Face, japanese, sad, smile
๏̯͡๏	sad
๏̯̃๏	sad
(๏̯͡๏	sad
ε(๏̯͡๏)з	Frightened Monkey, angel, monkey, sad
٩͡๏̯͡๏۶	sad
٩(๏̯͡๏)۶	Gave Up, sad
٩(͡๏̯͡๏)۶	eyebrow raised, sad
٩͡[๏̯͡๏]۶	Gave Up #2, sad
【 ๏̯͡๏】	sad
(ʃ⌣́,⌣́ƪ)	Hard Thinking, sad
( ⌣́,⌣̀)	sad
(҂⌣̀_⌣́)	Angry and Bored, anger, sad
(⌣̩̩́_⌣̩̩̀)	Very Sad #2, crying, sad
(⌣́_⌣̀)	Very Concerned, sad
(~_~;)	Cry Cry, embarrassed, nervous, sad, shy, sweat, sweat drop, troubled
(._.)	boredom, depressed, looking down, munchkin, sad
(._. )( ._.)	Argument, sad
(˘_˘٥)	Single Tear, sad
(ʃ_⌣̀ )/||	Sad Hide, sad, smiling
(´;︵;`)	Large Sad Face, cry, sad
(✖╭╮✖)	Sad Man, dead, deceased, japanese, sad
（ つ﹏╰）	Child drying his eye, sad
/╯﹏╰\\	Sad little boy, sad
რ(-_-)	Radio #2, radio, sad
(⌣́_⌣̀)\\(˘⌣˘ )	I Am With You, sad
(⌣́_⌣̀)\\('́⌣'̀ )	sad
( ┏'_')┏  ┓('_'┓)	sad
┬─┬ノ( º _ ºノ)	Table Down #2, flip table, putting table back, sad, table flip, table_flip, table_upright
ͼ(ݓ_ݓ)ͽ	Sad Monkey #2, monkey, sad
(つ . •́ _ʖ •̀ .)つ	Hug me #6, hug, sad
(´Oƪ)	Wiping tears, crying, sad
( ‘Д‘ )	Annoyed Look, annoyed, sad
ಥ_ಥ	So Beautiful, bawling, most used, sad
ب_ب	Grumpy Scary, depressed, sad, unicode
╯.╰	sad
ύ.ὺ	sad
:っC	Long Nose Sad, sad
=☾	sad
(๑•́_•̀๑)	blush, sad
(つಥʖ̯ಥ)つ⊂(´𓋰`⊂)ᵗʰᵉʳᵉ ᵗʰᵉʳᵉ	sad
♡(つˊ̥̥̥̥̥ ³ ˋ̥̥̥̥̥)つ⊂( ͡ᵔ ྌ ͡ᵔ ⊂)♡	crying, heart, sad
ಥ-ಥ	sad
ಥ ೧ ಥ	sad
ಥ╭╮ಥ	sad
ಥoಥ	sad
ಥ_ಠ	sad
ಥ~ಥ	sad
ಥ‿‿ಥ	sad, smiling
ಥ‿ಥ	Tears of Joy #3, crying, japanese, sad, smiling
ಥωಥ	sad
ಥ◡ಥ	FINALLY, sad, smiling
ಥ∀ಥ	sad, smiling
ಥ﹏ಥ	Today was a bad day #2, sad
ಠ_ಥ	Mono Crying, annoyed, crying, sad
ಠωಥ	annoyed, sad
ಠ‿ಥ	annoyed, sad, smiling
ಠ╭╮ಥ	annoyed, sad
ಥ,_｣ಥ	sad
ಥ_ʖಥᵇᵒᵒʰᵒᵒ	sad
ಥ_ʖಥ	sad
ಥ益ಥ	sad
ಥヮಥ	sad, smiling
ಥ ͜ʖ ಥ	She Left Me, lenny, sad
ಠಿ_ಥ	sad
ಠಿ_ಠ	annoyed, sad
(ಥ﹃ಥ)	sad
(ಥ◞⊱​◟ಥ)	Crying Donger #1, crying, sad
(ಥ◞౪◟ಥ)	Crying Donger #2, crying, sad
(ಥ_◞ಥ)	sad
ᕦ(ಥ_ಥ)ᕤ	Get Fit, Donger, flex, sad
(˵ ͠ಥ‿ ͠ಥ˵)	Deadly Donger, blush, sad, smiling
ಇ(˵ಥ_ಥ˵)ಇ	Creepy Donger, blush, sad
೭(ಥ_ಥ)೨	Gunnin' Donger, sad
(ง ͠ಥ_ಥ)ง	Fighting Donger, fight, sad
(ಽ ͡ಥ ͜ʖ ಥ)ಽ	Creepy Donger #2, lenny, sad
ლ(ಥ益ಥლ)	sad
Σ(ಥ_ಥ)	sad
ヽ༼ಥ_ಥ༽ﾉ	Crying Donger, crying, donger, sad
(☞ ͡ಥuಥ)☞	Pointing Donger, pointing, sad
( ಥ ʖ̫ ಥ)	Crying Donger #5, crying, sad
(ಥ🗢ಥ)	sad
( ಥ۝ಥ )	sad
( ಥ◞८͙༙◟ಥ )	sad
(つ∀ಥ)ʰᶦᶜᵏ	sad, smiling
( ͡ಥ‿ ಥ)━☆ﾟ.*･｡ﾟ	Make a Wish, Donger, sad, smiling, sparkles, wand
(ಥ_ಥ)━☆ﾟ.*･｡ﾟ	sad, sparkles, wand
(つಥ▽ಥ)つ⊂(ಥヮಥ⊂)	High-Five Donger, sad
(つಥ⌣ಥ)つ⊂(ಥ﹏ಥ⊂)	sad, smiling
(つಥ⁄⁄⁄ಥ)つ⊂(´ྌ`⊂)ᵗʰᵉʳᵉ ᵗʰᵉʳᵉ	sad
(つ⁎ᵕ ᴗ ᵕ⁎)つლ(ಥ益ಥლ)	sad
～～(つಥ⌣ಥ)つﾉಠ｡☆)ﾉ	sad, smiling
ヽ(´∠_｀*(ಥε ಥ ⊂)～	sad
୨୧(˶•̀ ▿ •́ )୨୧	blush, sad, smiling
୨୧( •̀ ︿•́ )୨୧	sad
୨୧(ꈍ﹏ꈍ)୨୧	blush, sad
୨୧( ˶-́ ‸-̀˶ )୨୧	blush, sad
(;_;)	crying, sad, when u fail epicly
(´；д；`)	Dissapointed Boi, sad
(　；∀；)	Big Sad Kid, sad, smiling
(´；ω；`)	Terribly Sad, sad
（Ω Д Ω）	You what? #11, sad
o（ｉДｉ）o	sad
　(இдஇ; )	sad, sweat
(ू˃̣̣̣̣̣̣︿˂̣̣̣̣̣̣ ू)	Angry to the Left #5, anger, angry, crying, sad, sobbing
｡･(ू˃̣̣̣̣̣̣ ꞈ˂̣̣̣̣̣̣ ू)	crying, sad
(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)	Complex Crying, crying, sad
╥﹏╥	Crying #12, cry, crying, in pain, sad
o(╥﹏╥)	Sad Man #1, sad
o(ㄒoㄒ)	sad
o(TヘTo) くぅ	sad
((o(;△;)o))	Crying Louder, crying, sad
(/□＼*)	sad
（┬┬＿┬┬）	So sad now #3, sad
(｡ﾉω＼｡)	sad
( ・_ゝ・)	sad
（；へ：）	Crying #6, cry, crying, sad
(´；д；)	sad
(*´；ェ；`*)	Really Sad Face, blush, sad
Ó╭╮Ò	sad
υ｡’ ᵔ ‘｡υ	sad
｡：ﾟ(｡ﾉω＼｡)ﾟ･｡	Tears flying, crying, sad
゜:(つд⊂):゜。	sad
(ﾉｎ｀*)	sad
(´• ᴗ •̥`✿)	crying, flower, flower girl, sad, smiling
